2024-10-10 23:40:56,547 INFO    MainThread:21076 [wandb_setup.py:_flush():79] Current SDK version is 0.18.3
2024-10-10 23:40:56,559 INFO    MainThread:21076 [wandb_run.py:_label_probe_notebook():1356] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2024-10-10 23:40:56,560 INFO    MainThread:21076 [wandb_init.py:init():779] updated telemetry
2024-10-10 23:40:56,641 INFO    MainThread:21076 [wandb_init.py:init():812] communicating run to backend with 90.0 second timeout
2024-10-10 23:40:57,137 INFO    MainThread:21076 [wandb_init.py:init():863] starting run threads in backend
2024-10-10 23:40:57,354 INFO    MainThread:21076 [wandb_run.py:_console_start():2465] atexit reg
2024-10-10 23:40:57,354 INFO    MainThread:21076 [wandb_run.py:_redirect():2313] redirect: wrap_raw
2024-10-10 23:40:57,355 INFO    MainThread:21076 [wandb_run.py:_redirect():2378] Wrapping output streams.
2024-10-10 23:40:57,355 INFO    MainThread:21076 [wandb_run.py:_redirect():2403] Redirects installed.
2024-10-10 23:40:57,357 INFO    MainThread:21076 [wandb_init.py:init():907] run started, returning control to user process
2024-10-10 23:40:57,357 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:40:57,358 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:40:57,376 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:41:00,795 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:41:00,795 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:41:00,813 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:41:03,251 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:41:03,251 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:41:17,740 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:41:20,026 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:41:20,026 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:41:22,490 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:41:22,583 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:41:22,583 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:41:26,029 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:41:26,033 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:41:26,033 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:41:30,278 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:41:30,282 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:41:30,282 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:41:57,719 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:42:00,426 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:42:00,426 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:42:23,456 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:42:24,030 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:42:24,030 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:42:42,042 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:42:42,047 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:42:42,047 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:42:46,632 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:42:46,636 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:42:46,636 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:42:47,064 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:42:47,067 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:42:47,067 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:42:56,893 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:42:57,105 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:42:57,105 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:43:28,923 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:43:31,229 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:43:31,229 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:43:37,195 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:43:37,200 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:43:37,200 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:43:40,279 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:43:40,456 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:43:40,456 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:44:08,431 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:44:08,862 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:44:08,863 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:44:24,162 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:44:24,431 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:44:24,431 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:45:08,765 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:45:09,073 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:45:09,073 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:45:35,333 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:45:35,338 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:45:35,338 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:45:38,302 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:45:38,315 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:45:38,315 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:45:38,329 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:45:38,333 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:45:38,337 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:45:39,781 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:45:40,062 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:45:40,062 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:45:53,160 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:45:53,164 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:45:53,164 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:45:53,217 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:45:53,223 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:45:53,223 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:45:53,365 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:45:53,371 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:45:53,371 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:45:55,299 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:45:55,303 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:45:55,303 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:45:55,389 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:45:55,393 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:45:55,393 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:45:58,417 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:45:58,422 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:45:58,422 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:46:01,147 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:46:01,348 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:46:01,349 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:46:09,375 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:46:09,576 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:46:09,576 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:47:08,252 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:47:08,450 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:47:08,450 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-10 23:50:35,962 INFO    MainThread:21076 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-10 23:50:37,700 INFO    MainThread:21076 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-10 23:50:37,701 INFO    MainThread:21076 [wandb_init.py:_pause_backend():443] pausing backend
